Category,Company_Name,Job_Title,Job_Role,Job_Mode,City,Country,Salary,Posted_on,Job_url,MAYA,3DS,BLENDER,RPG,HOUDINI,ZBRUSH,SUBSTANCE,JAVA,JAVASCRIPT,PYTHON,C++,C#,UNITY,UNREAL,CRYENGINE,GODOT,SQL,MONGODB,NOSQL,S3,DYNAMODB,GAMEPLAY,PIPELINE,ARCHITECTURE,VR,UI,3D,2D,VFX,MODELLING,MULTIPLAYER,GRAPHIC,AI,MATH,GIT,PHYSICS,ALGORITHM,DEVOPS,PHOTOSHOP,XBOX,PLAYSTATION,PC,MOBILE,WINDOWS,MACOS,LINUX
Video Games,Build a Rocket Boy,Level Designer,Designer,Remote,Edinburgh,United Kingdom,Negotiable,10th February 2022,https://aswift.com/jobs/level-designer-remote-options-edinburgh-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Build a Rocket Boy,Combat Designer,Designer,Remote,Edinburgh,United Kingdom,Negotiable,9th February 2022,https://aswift.com/jobs/combat-designer-remote-options-edinburgh-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Torn Banner,Game Designer,Designer,Remote,Toronto,Canada,Negotiable,8th February 2022,https://aswift.com/jobs/game-designer-toronto-ca/,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Ubisoft,Technical Lead Programmer,Programmer,On-Site,Winnipeg,Canada,Negotiable,7th February 2022,https://aswift.com/jobs/technical-lead-programmer-winnipeg-ca/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Ripstone,Senior Programmer,Programmer,On-Site,Liverpool,United Kingdom,Negotiable,7th February 2022,https://aswift.com/jobs/senior-programmer-liverpool-uk-4/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Video Games,White Paper Games,Junior Programmer,Programmer,On-Site,Manchester,United Kingdom,Negotiable,7th February 2022,https://aswift.com/jobs/junior-programmer-manchester-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Video Games,d3t,Senior Programmer,Programmer,On-Site,Runcorn,United Kingdom,Negotiable,7th February 2022,https://aswift.com/jobs/senior-programmer-runcorn-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,d3t,Mid Level Programmer,Programmer,On-Site,Runcorn,United Kingdom,Negotiable,4th February 2022,https://aswift.com/jobs/mid-level-programmer-runcorn-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Video Games,D3T,Senior Graphics Programmer,Programmer,On-Site,Runcorn,United Kingdom,Negotiable,4th February 2022,https://aswift.com/jobs/senior-graphics-programmer-runcorn-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Splash Damage,Lead Gameplay Programmer,Programmer,On-Site,London,United Kingdom,Negotiable,3rd February 2022,https://aswift.com/jobs/lead-gameplay-programmer-kent-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
Video Games,Dovetail Games,Senior Software Engineer,Engineer,Remote,Chatham,United Kingdom,Negotiable,3rd February 2022,https://aswift.com/jobs/senior-software-engineer-remote-options-kent-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
Video Games,Gameloft Montreal,Senior UI Programmer,Programmer,On-Site,Montreal,Canada,Negotiable,3rd February 2022,https://aswift.com/jobs/ui-programmer-montreal-ca-2/,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Video Games,Uplift Games,Senior LUA Gameplay Programmer,Programmer,Remote,London,United Kingdom,"£70,000-£80,000",3rd February 2022,https://aswift.com/jobs/senior-lua-gameplay-programmer-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,"Guildford, UK",Experienced Programmer,Programmer,On-Site,Guildford,United Kingdom,Negotiable,3rd February 2022,https://aswift.com/jobs/experienced-programmer-guildford-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,Yager Developments,Art Director,Director,On-Site,Berlin,Germany,Negotiable,28th January 2022,https://aswift.com/jobs/art-director-berlin-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,YAGER Developments,Lead Character Artist,Artist,On-Site,Berlin,Germany,Negotiable,27th January 2022,https://aswift.com/jobs/lead-character-artist-berlin-de/,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Ballistic Moon,Environmental Artist,Artist,On-Site,Farnborough,United Kingdom,Negotiable,27th January 2022,https://aswift.com/jobs/environmental-artist-farnborough-uk/,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Build A Rocket Boy,Senior Environment Artist,Artist,On-Site,Edinburgh,United Kingdom,Negotiable,27th January 2022,https://aswift.com/jobs/senior-environment-artist-edinburgh-uk-2/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Tapped,Unity Software Developer,Developer,Hybrid,London,United Kingdom,"£30,000-£50,000",27th January 2022,https://aswift.com/jobs/unity-software-developer-hybrid-options-london-uk/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Video Games,Tapped,Unity Gameplay Programmer,Programmer,Hybrid,London,United Kingdom,"£30,000-£50,000",26th January 2022,https://aswift.com/jobs/unity-gameplay-programmer-hybrid-options-london-uk/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Video Games,Warp Digital,Unreal Gameplay Programmer,Programmer,Remote,London,United Kingdom,Negotiable,24th January 2022,https://aswift.com/jobs/unreal-gameplay-programmer-remote-options-london-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Video Games,Build a Rocket Boy,Senior Physics Programmer,Programmer,Remote,Edinburgh,United Kingdom,Negotiable,24th January 2022,https://aswift.com/jobs/senior-physics-programmer-remote-options-edinburgh-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Video Games,Supermassive Games,Technical Director,Director,On-Site,Guildford,United Kingdom,Negotiable,24th January 2022,https://aswift.com/jobs/technical-director-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
Video Games,Outplay Entertainment,Senior Backend Programmer,Programmer,Remote,Dundee,United Kingdom,Negotiable,21st January 2022,https://aswift.com/jobs/senior-backend-programmer-remote-options-dundee-uk/,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
Video Games,ASOBO Studio,Senior Gameplay Programmer,Programmer,On-Site,Bordeaux,France,Negotiable,21st January 2022,https://aswift.com/jobs/senior-gameplay-programmer-bordeaux-fr/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Video Games,CI Games,Senior Technical Animator,Animator,On-Site,Warsaw,Poland,Negotiable,19th January 2022,https://aswift.com/jobs/senior-technical-animator-remote-options-warsaw-pl/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Airship Interactive,Senior Environment Artist,Artist,On-Site,Unidefined,United Kingdom,Negotiable,18th January 2022,https://aswift.com/jobs/senior-environment-artist-location-options-lytham-uk/,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Gameloft,Art Director,Director,On-Site,Budapest,Hungary,Negotiable,17th January 2022,https://aswift.com/jobs/art-director-budapest-hu/,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,metricminds,Technical Animator,Animator,On-Site,Frankfurt,Germany,Negotiable,17th January 2022,https://aswift.com/jobs/technical-animator-remote-options-frankfurt-de/,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,nDreams,Senior Environment Artist,Artist,Hybrid,Farnborough,United Kingdom,Negotiable,17th January 2022,https://aswift.com/jobs/senior-environment-artist-hybrid-options-farnborough-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Novarama,Senior VFX Artist,Artist,Remote,Barcelona,Spain,Negotiable,17th January 2022,https://aswift.com/jobs/senior-vfx-artist-remote-options-barcelona-es/,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Video Games,Plarium,Character Animator,Animator,Remote,Herzliya,Israel,Negotiable,17th January 2022,https://aswift.com/jobs/character-animator-remote-herzliya-il/,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Supermassive Games,Gameplay Animator,Animator,On-Site,Guildford,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/gameplay-animator-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,"Stockholm, SE",Senior Animator,Animator,On-Site,Stockholm,Sweden,Negotiable,13th January 2022,https://aswift.com/jobs/senior-animator-stockholm-se-2/,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Splash Damage,Senior Environment Artist,Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-environment-artist-london-uk-5/,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Splash Damage,Senior Concept Artist,Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-concept-artist-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Splash Damage,Senior 3D Artist,Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-3d-artist-london-uk-3/,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Video Games,Smilegate,Lead VFX Artist,Artist,On-Site,Barcelona,Spain,Negotiable,13th January 2022,https://aswift.com/jobs/lead-vfx-artist-barcelona-es/,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Video Games,Smilegate,Lead Technical Artist,Artist,On-Site,Barcelona,Spain,Negotiable,13th January 2022,https://aswift.com/jobs/lead-technical-artist-barcelona-es/,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Supermassive Games,Senior Lighting Artist,Artist,On-Site,Guildford,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-lighting-artist-guildford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Supermassive Games,Lighting Artist,Artist,On-Site,Guildford,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/lighting-artist-guildford-uk-3/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Torn Banner Studio,Senior Environment Artist,Artist,On-Site,Toronto,Canada,Negotiable,13th January 2022,https://aswift.com/jobs/senior-environment-artist-toronto-ca-3/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Torn Banner,Senior Technical Artist,Artist,On-Site,Toronto,Canada,Negotiable,13th January 2022,https://aswift.com/jobs/senior-technical-artist-toronto-ca/,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Ubisoft Paris,VFX Artist,Artist,On-Site,Paris,France,Negotiable,13th January 2022,https://aswift.com/jobs/vfx-artist-paris-fr/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Winkel Games,UI and UX Designer,Designer,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/ui-and-ux-designer-london-uk-2/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Video Games,Winkel Games,Senior 2D Artist,Artist,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/senior-2d-artist-social-casino-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Virtex VR,Technical Animator,Animator,On-Site,London,United Kingdom,Negotiable,13th January 2022,https://aswift.com/jobs/technical-animator-remote-options-london-uk/,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Video Games,IO Interactive,Animation Tech Programmer,Programmer,On-Site,Copenhagen,Denmark,Negotiable,13th January 2022,https://aswift.com/jobs/animation-tech-programmer-location-options-copenhagen-dk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Video Games,IO Interactive,Lead Online Programmer,Programmer,On-Site,Copenhagen,Denmark,Negotiable,13th January 2022,https://aswift.com/jobs/lead-online-programmer-location-options-copenhagen-dk/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Video Games,Supermassive Games,Animation Programmer,Programmer,On-Site,Guildford,United Kingdom,Negotiable,11th January 2022,https://aswift.com/jobs/animation-programmer-guildford-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
Video Games,Nequinox Studios,Senior Network Programmer,Programmer,On-Site,Manchester,United Kingdom,Negotiable,10th January 2022,https://aswift.com/jobs/senior-network-programmer-manchester-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,TT Games,Lead Game Designer,Designer,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/lead-game-designer-hybrid-options-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,TT Games,Senior Combat Designer,Designer,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/senior-combat-designer-hybrid-options-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,TT Games,Assistant Game Director,Director,Hybrid,Knutsford,United Kingdom,Negotiable,6th January 2022,https://aswift.com/jobs/assistant-game-director-hybrid-options-knutsford-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Voodoo,Senior Game Developer,Developer,On-Site,Montreal,Canada,Negotiable,6th January 2022,https://aswift.com/jobs/senior-game-developer-montreal-ca/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,"Barcelona, ES",Senior Gameplay Programmer,Programmer,Remote,Barcelona,Spain,Negotiable,6th January 2022,https://aswift.com/jobs/senior-or-lead-c-programmer-barcelona-es/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,"Barcelona, ES",Network Programmer,Programmer,Remote,Barcelona,Spain,Negotiable,6th January 2022,https://aswift.com/jobs/network-programmer-remote-barcelona-es/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Video Games,The Sandbox,Level Designer,Designer,Remote,St Julians,Malta,Negotiable,5th January 2022,https://aswift.com/jobs/level-designer-fully-remote-st-julians-mt/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Ubisoft Montpellier,Lead 3D Programmer,Programmer,On-Site,Montpellier,France,Negotiable,20th December 2021,https://aswift.com/jobs/lead-3d-programmer-montpellier-fr/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Ubisoft,3D Programmer,Programmer,On-Site,Winnipeg,Canada,Negotiable,20th December 2021,https://aswift.com/jobs/3d-programmer-mobile-winnipeg-ca/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Video Games,Firesprite,Core Tech Graphics Programmer,Programmer,Remote,Liverpool,United Kingdom,Negotiable,16th December 2021,https://aswift.com/jobs/core-tech-graphics-programmer-remote-options-liverpool-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Tag Games,Game Designer,Designer,Remote,Dundee,United Kingdom,Negotiable,16th December 2021,https://aswift.com/jobs/game-designer-remote-dundee-uk-2/,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Video Games,Nequinox Studios,Senior Engine Tools Programmer,Programmer,Remote,Manchester,United Kingdom,Negotiable,15th December 2021,https://aswift.com/jobs/senior-engine-tools-programmer-remote-options-manchester-uk/,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
Video Games,Ubisoft Blue Byte,Senior Programmer,Programmer,On-Site,Dusseldorf,Germany,Negotiable,15th December 2021,https://aswift.com/jobs/senior-programmer-dusseldorf-de/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Video Games,Generate Technologies,Unreal Software Engineer,Engineer,On-Site,Boston,United States,Negotiable,14th December 2021,https://aswift.com/jobs/unreal-software-engineer-boston-us/,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Video Games,Liquid Swords,Senior Rendering Programmer,Programmer,On-Site,Stockholm,Sweden,Negotiable,6th December 2021,https://aswift.com/jobs/senior-rendering-programmer-stockholm-se/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Supermassive Games,Game Systems Programmer,Programmer,On-Site,Guildford,United Kingdom,Negotiable,30th November 2021,https://aswift.com/jobs/game-systems-programmer-guildford-uk-3/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
Video Games,Tag Games,Senior Gameplay Programmer,Programmer,Remote,Dundee,United Kingdom,Negotiable,30th November 2021,https://aswift.com/jobs/senior-gameplay-programmer-remote-options-dundee-uk/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Video Games,Warp Digital,Lead Console Programmer,Programmer,On-Site,London,United Kingdom,Negotiable,29th November 2021,https://aswift.com/jobs/lead-programmer-london-uk-3/,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,Tag Games,Backend Engineer,Engineer,Remote,Dundee,United Kingdom,Negotiable,23rd November 2021,https://aswift.com/jobs/backend-engineer-remote-dundee-uk/,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Video Games,Codemasters Birmingham,Senior or Mid Tools Programmer,Programmer,Remote,Birmingham,United Kingdom,Negotiable,23rd November 2021,https://aswift.com/jobs/senior-or-mid-tools-programmer-remote-options-birmingham-uk/,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Video Games,Ubisoft Montpellier,Tools Programmer,Programmer,On-Site,Montpellier,France,Negotiable,23rd November 2021,https://aswift.com/jobs/tools-programmer-montpellier-fr/,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Video Games,"Vancouver, CA",Senior Programmer,Programmer,On-Site,Vancouver,Canada,"£80,000-£90,000",23rd November 2021,https://aswift.com/jobs/senior-programmer-vancouver-ca/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Video Games,"Nova Scotia, CA",Senior Software Engineer,Engineer,On-Site,Nova Scotia,Canada,Negotiable,23rd November 2021,https://aswift.com/jobs/senior-software-engineer-c-nova-scotia-ca/,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Video Games,"Vancouver, CA (Locations Worldwide)",Rendering Engineer,Engineer,On-Site,Vancouver,Canada,Negotiable,23rd November 2021,https://aswift.com/jobs/rendering-engineer-vancouver-ca-2/,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Video Games,Wooga,Unity Game Engineer,Engineer,On-Site,Berlin,Germany,Negotiable,23rd November 2021,https://aswift.com/jobs/unity-game-engineer-berlin-de/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
