,Category,Company_Name,Job_Title,Job_Mode,City,Country,Salary,Posted_on,Job_url,JAVA,JAVASCRIPT,PYTHON,C++,C#,DESIGNER,AUTOMATION,ARTIST,ANIMATION,TESTING,LEADERSHIP,LIGHTING,MAYA,3DS,BLENDER,UNITY,RPG,HOUDINI,ZBRUSH,SUBSTANCE,SQL,MONGODB,NOSQL,S3,DYNAMODB,CASCADE,NIAGRA,SHURIKEN,POPCORNFX,FUMEFX,UE4,UNREAL,CRYENGINE,AAA,GODOT,XBOX,PLAYSTATION,PC,MOBILE,WINDOWS,MACOS,LINUX,GAMEPLAY,PIPELINE,ARCHITECTURE,VR,UI,3D,2D,PASSION,METAGAME,VFX,MODELLING,MULTIPLAYER,GRAPHIC,AI,MATH,GIT,PHYSICS,ALGORITHM,DEVOPS,PHOTOSHOP,TRELLO,CONFLUENCE,BASECAMP,RENDERDOC,PIX,RAZOR
242,Video Games,Airship Images,Senior Character Artist,On-Site,Lytham St Annes,United Kingdom,Negotiable,13th April 2022,https://aswift.com/jobs/senior-character-artist-lytham-uk/,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
243,Video Games,Supermassive,Senior Audio Designer,On-Site,Guildford,United Kingdom,Negotiable,13th April 2022,https://aswift.com/jobs/senior-audio-designer-guildford-uk/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Video Games,Splash Damage,Lead Concept Artist,On-Site,Bromley,United Kingdom,Negotiable,12th April 2022,https://aswift.com/jobs/lead-concept-artist-bromley-uk/,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245,Video Games,YAGER Developments,Lead Level Designer,On-Site,Berlin,Germany,Negotiable,12th April 2022,https://aswift.com/jobs/lead-level-designer-berlin-de/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Video Games,Black Shamrock,Associate Art Director,On-Site,Dublin,Ireland,Negotiable,12th April 2022,https://aswift.com/jobs/associate-art-director-dublin-ie/,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Video Games,Vertigo Studios,Senior Environment Artist,On-Site,Amsterdam,Netherlands,"£34,000-£61,000",12th April 2022,https://aswift.com/jobs/senior-environment-artist-amsterdam-nl/,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Video Games,Supermassive Games,Senior Game Programmer,On-Site,Guildford,United Kingdom,Negotiable,12th April 2022,https://aswift.com/jobs/senior-game-programmer-guildford-uk-5/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Video Games,Vertigo Games,Senior UI Artist,On-Site,Amsterdam,Netherlands,"£34,000-£61,000",12th April 2022,https://aswift.com/jobs/senior-ui-artist-amsterdam-nl-2/,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Video Games,Vertigo Studios,Senior 3D Animator,On-Site,Amsterdam,Netherlands,"£34,000-£61,000",12th April 2022,https://aswift.com/jobs/senior-3d-animator-amsterdam-nl-2/,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Video Games,Relic Entertainment,Senior Rendering Programmer,On-Site,Vancouver,Canada,Negotiable,12th April 2022,https://aswift.com/jobs/senior-rendering-programmer-vancouver-ca/,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,Video Games,Gameloft,3D Programmer,On-Site,Montreal,Canada,Negotiable,7th April 2022,https://aswift.com/jobs/3d-programmer-montreal-ca/,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Video Games,Vertigo Studios,Principal Technical Artist,On-Site,Amsterdam,Netherlands,"£40,000-£70,000",7th April 2022,https://aswift.com/jobs/principal-technical-artist-amsterdam-nl/,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Video Games,Firesprite,Art Director,On-Site,Liverpool,United Kingdom,Negotiable,7th April 2022,https://aswift.com/jobs/art-director-remote-options-liverpool-uk/,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,Video Games,Build a Rocket Boy,UI Artist,Remote,Edinburgh,United Kingdom,Negotiable,7th April 2022,https://aswift.com/jobs/ui-artist-remote-options-edinburgh-uk/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Video Games,Antimatter Games,Senior Cinematic Artist,On-Site,Cornwall,United Kingdom,Negotiable,5th April 2022,https://aswift.com/jobs/senior-cinematic-artist-hybrid-options-cornwall-uk/,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Video Games,Coffee Stain Studios,Senior Programmer,On-Site,Malmo,Sweden,Negotiable,5th April 2022,https://aswift.com/jobs/senior-programmer-malmo-se/,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Video Games,Vertigo Studios,Lead Game Producer,On-Site,Amsterdam,Netherlands,Negotiable,5th April 2022,https://aswift.com/jobs/lead-game-producer-amsterdam-nl/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Video Games,Ballistic Moon,Lead Technical Artist,On-Site,Farnborough,United Kingdom,Negotiable,1st April 2022,https://aswift.com/jobs/lead-technical-artist-farnborough-uk/,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Video Games,10 Chambers,Animator,On-Site,Stockholm,Sweden,Negotiable,30th March 2022,https://aswift.com/jobs/animator-stockholm-se-2/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Video Games,Supermassive Games,Senior to Lead Systems Designer,On-Site,Guildford,United Kingdom,Negotiable,29th March 2022,https://aswift.com/jobs/senior-to-lead-systems-designer-guildford-uk/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Video Games,Supermassive Games,Senior to Lead Level Designer,On-Site,Guildford,United Kingdom,Negotiable,29th March 2022,https://aswift.com/jobs/senior-to-lead-level-designer-guildford-uk/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Video Games,Hardball Games,Senior Programmer,Remote,Brighton,United Kingdom,Negotiable,28th March 2022,https://aswift.com/jobs/senior-programmer-hybrid-options-brighton-uk/,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Video Games,No Brakes Games,Unity Graphics Programmer,Remote,Tenerife,United States,Negotiable,25th March 2022,https://aswift.com/jobs/unity-graphics-programmer-remote-options-tenerife-es/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
265,Video Games,Smilegate,Outsourcing Manager,On-Site,Barcelona,Spain,Negotiable,24th March 2022,https://aswift.com/jobs/outsourcing-manager-barcelona-es/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Video Games,Red Kite Games,Lead Level Designer,On-Site,Leeds,United Kingdom,Negotiable,24th March 2022,https://aswift.com/jobs/lead-level-designer-leeds-uk/,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Video Games,,Game Designer,On-Site,Barcelona,Spain,Negotiable,23rd March 2022,https://aswift.com/jobs/game-designer-barcelona-es-2/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Video Games,Quell Tech,Network Engineer,Remote,London,United Kingdom,Negotiable,23rd March 2022,https://aswift.com/jobs/network-engineer-hybrid-optons-london-uk/,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Video Games,Smilegate,World Design Director,On-Site,Barcelona,Spain,Negotiable,23rd March 2022,https://aswift.com/jobs/world-design-director-barcelona-es/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,Video Games,10 Chambers,Senior Lead Programmer,On-Site,Stockholm,Sweden,Negotiable,22nd March 2022,https://aswift.com/jobs/senior-to-lead-programmer-stockholm-se/,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Video Games,Build A Rocket Boy,Senior Tools Programmer,Remote,Edinburgh,United Kingdom,Negotiable,22nd March 2022,https://aswift.com/jobs/senior-tools-programmer-remote-options-edinburgh-uk-2/,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
272,Video Games,Build a Rocket Boy,Live Ops Director,Remote,Edinburgh,United Kingdom,Negotiable,22nd March 2022,https://aswift.com/jobs/live-ops-director-remote-options-edinburgh-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Video Games,Quell Tech,Producer,Remote,London,United Kingdom,Negotiable,17th March 2022,https://aswift.com/jobs/producer-remote-options-london-uk-3/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
274,Video Games,TT Games,Production Director,On-Site,Knutsford,United Kingdom,Negotiable,11th March 2022,https://aswift.com/jobs/production-director-knutsford-uk/,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Video Games,Supermassive Games,Game Producer,On-Site,Guildford,United Kingdom,Negotiable,11th March 2022,https://aswift.com/jobs/game-producer-guildford-uk/,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
276,Video Games,Sumo Nottingham (Hybrid options),Senior Producer,Hybrid,Nottingham,United Kingdom,Negotiable,10th March 2022,https://aswift.com/jobs/senior-producer-hybrid-options-nottingham-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Video Games,Black Forest Games,Senior Producer,On-Site,Offenburg,Germany,Negotiable,10th March 2022,https://aswift.com/jobs/senior-producer-offenburg-de/,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
278,Video Games,TT Games,Senior Producer,Remote,Brighton,United Kingdom,Negotiable,10th March 2022,https://aswift.com/jobs/senior-producer-remote-options-brighton-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Video Games,Tag Games,Executive Producer,Hybrid,Dundee,United Kingdom,Negotiable,10th March 2022,https://aswift.com/jobs/executive-producer-hybrid-options-dundee-uk/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Video Games,Snowed In Studios,Senior Producer,On-Site,Ottawa,Canada,Negotiable,8th March 2022,https://aswift.com/jobs/senior-producer-ottawa-ca/,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281,Video Games,Torn Banner Studios,Senior Backend Programmer,Remote,Toronto,Canada,Negotiable,8th March 2022,https://aswift.com/jobs/senior-backend-programmer-remote-options-toronto-ca/,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Video Games,Freejam Games,Lead Programmer,On-Site,Portsmouth,United Kingdom,Negotiable,3rd March 2022,https://aswift.com/jobs/lead-programmer-portsmouth-uk/,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
283,Video Games,Sumo Digital,Lead Programmer,Hybrid,Nottingham,United Kingdom,Negotiable,2nd March 2022,https://aswift.com/jobs/lead-programmer-hybrid-options-nottingham-uk-2/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Video Games,Torn Banner,Lead Programmer,Remote,Toronto,Canada,Negotiable,2nd March 2022,https://aswift.com/jobs/lead-programmer-remote-options-toronto-ca/,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Video Games,Chimera Entertainment,Senior 2D Artist,On-Site,Munich,Germany,Negotiable,1st March 2022,https://aswift.com/jobs/senior-2d-artist-munich-de/,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
286,Video Games,Winkel Operations,Unity Developer,Remote,London,United Kingdom,Negotiable,1st March 2022,https://aswift.com/jobs/unity-developer-remote-contract-london-uk/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Video Games,Koch Media Ltd,Design Supervisor,Remote,London,United Kingdom,Negotiable,1st March 2022,https://aswift.com/jobs/design-supervisor-remote-options-london-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Video Games,Variable State,Tools Programmer,Remote,London,United Kingdom,Negotiable,28th February 2022,https://aswift.com/jobs/tools-programmer-remote-london-uk/,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
289,Video Games,Variable State,Gameplay Programmer,Remote,London,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/gameplay-programmer-remote-london-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Video Games,Splash Damage,Lead Backend Engineer,On-Site,Kent,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/lead-backend-engineer-kent-uk/,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Video Games,Vertigo Studios,Senior Rendering Engineer,On-Site,Amsterdam,Netherlands,Negotiable,24th February 2022,https://aswift.com/jobs/senior-rendering-engineer-amsterdam-nl/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
292,Video Games,Guerrilla Games,Game Server Engineer,On-Site,Amsterdam,Netherlands,Negotiable,24th February 2022,https://aswift.com/jobs/game-server-engineer-java-amsterdam-nl/,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
293,Video Games,Codemasters,Senior Tools Programmer,On-Site,Southam,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/senior-tools-programmer-birmingham-uk/,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Video Games,Codemasters,Senior Gameplay Programmer,On-Site,Southam,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/senior-gameplay-programmer-southam-uk/,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Video Games,Deep Silver Fishlabs,Technical Director,On-Site,Hamburg,Germany,Negotiable,24th February 2022,https://aswift.com/jobs/technical-director-hamburg-de/,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Video Games,Climax Studios,Gameplay Programmer,Remote,Portsmouth,United Kingdom,Negotiable,24th February 2022,https://aswift.com/jobs/gameplay-programmer-remote-portsmouth-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Video Games,Bright Future,Games Developer,Hybrid,Cologne,Germany,Negotiable,24th February 2022,https://aswift.com/jobs/games-developer-hybrid-options-cologne-de/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
298,Video Games,Stellar Entertainment,Technical Director,Hybrid,Guildford,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/technical-director-hybrid-options-guildford-uk/,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Video Games,Splash Damage,Lead Build and Automation Engineer,On-Site,London,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/lead-build-and-automation-engineer-london-uk/,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Video Games,Climax Studios,Build Engineer,Remote,Portsmouth,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/build-engineer-remote-portsmouth-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Video Games,Sumo Digital,Lead Programmer,Hybrid,Nottingham,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/lead-programmer-hybrid-options-nottingham-uk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Video Games,Build A Rocket Boy,Lead UI Programmer,Remote,Edinburgh,United Kingdom,Negotiable,23rd February 2022,https://aswift.com/jobs/lead-ui-programmer-remote-edinburgh-uk/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
